CustomerID,Passport,NumberOfTrips,CityTier,NumberOfFollowups,DurationOfPitch,MonthlyIncome,Occupation,PreferredPropertyStar,OwnCar,Designation,TypeofContact,NumberOfPersonVisiting,ProductPitched,Age,MaritalStatus,DeviceUsed,Gender,PitchSatisfactionScore,ProductTaken,NumberOfChildrenVisiting
203498,No,5.0,Tier 1 City,4.0,14.0,29144.0,Salaried,4.0,No,Senior Manager,Self Enquiry,3,Standard,50.0,Married,Desktop,Male,4,No,2.0
203499,No,,Tier 1 City,4.0,22.0,35685.0,Small Business,5.0,Yes,AVP,Company Invited,4,Super Deluxe,35.0,Married,Desktop,Male,4,No,3.0
203500,No,5.0,Tier 3 City,4.0,7.0,21587.0,Large Business,3.0,Yes,Executive,Company Invited,4,Basic,29.0,Divorced,Mobile,Male,3,Yes,1.0
203501,No,7.0,Tier 3 City,4.0,20.0,24443.0,Large Business,4.0,No,Manager,Company Invited,3,Deluxe,30.0,Unmarried,Mobile,,3,Yes,2.0
203502,Yes,2.0,Tier 3 City,5.0,31.0,23277.0,Small Business,4.0,Yes,Manager,Self Enquiry,3,Deluxe,35.0,Unmarried,Mobile,Female,5,Yes,1.0
203503,No,3.0,Tier 3 City,4.0,14.0,21082.0,Salaried,3.0,Yes,Executive,Self Enquiry,4,Basic,36.0,Divorced,Mobile,Male,3,No,1.0
203504,Yes,4.0,Tier 1 City,4.0,16.0,21850.0,Small Business,5.0,No,Executive,Company Invited,3,Basic,25.0,Unmarried,Desktop,Male,3,Yes,2.0
203505,No,3.0,Tier 3 City,4.0,20.0,20711.0,Salaried,4.0,No,Executive,Company Invited,4,Basic,25.0,Divorced,Mobile,Female,1,No,1.0
203506,Yes,7.0,Tier 1 City,4.0,9.0,28887.0,Small Business,3.0,No,Senior Manager,Company Invited,3,Standard,45.0,Single,Desktop,Male,1,No,2.0
203507,No,3.0,Tier 3 City,5.0,26.0,27298.0,Salaried,3.0,Yes,Manager,Self Enquiry,4,Deluxe,30.0,Married,Mobile,Male,4,No,1.0
203508,No,2.0,Tier 2 City,4.0,7.0,20742.0,Salaried,3.0,No,Executive,Self Enquiry,3,Basic,31.0,Married,Mobile,Male,1,No,2.0
203509,Yes,2.0,Tier 1 City,4.0,11.0,22713.0,Salaried,3.0,No,Manager,Self Enquiry,2,Deluxe,56.0,Divorced,Desktop,Male,4,No,1.0
203510,No,2.0,Tier 1 City,5.0,11.0,22516.0,Small Business,4.0,No,Executive,Self Enquiry,3,Basic,34.0,Divorced,Desktop,Female,1,No,1.0
203511,Yes,5.0,Tier 3 City,4.0,21.0,23269.0,Small Business,3.0,Yes,Manager,Self Enquiry,4,Deluxe,48.0,Divorced,Mobile,Female,5,No,1.0
203512,No,2.0,Tier 1 City,5.0,9.0,21239.0,Small Business,5.0,No,Executive,Company Invited,3,Basic,29.0,Single,Desktop,Male,4,Yes,1.0
203513,No,3.0,Tier 1 City,5.0,7.0,20241.0,Salaried,3.0,No,Executive,Self Enquiry,4,Basic,29.0,Married,Desktop,Male,4,No,2.0
203514,No,2.0,Tier 3 City,4.0,14.0,23576.0,Salaried,5.0,Yes,Manager,Company Invited,3,Deluxe,29.0,Unmarried,Mobile,Male,3,No,2.0
203515,No,6.0,Tier 1 City,5.0,10.0,23467.0,Small Business,5.0,Yes,Manager,Self Enquiry,3,Deluxe,50.0,Divorced,Desktop,Female,3,No,2.0
203516,No,2.0,Tier 1 City,4.0,9.0,21858.0,Salaried,4.0,No,Executive,Company Invited,4,Basic,30.0,Divorced,Desktop,Female,5,No,3.0
203517,No,3.0,Tier 1 City,6.0,36.0,25227.0,Salaried,4.0,Yes,Manager,Self Enquiry,4,Deluxe,29.0,Divorced,Desktop,Male,1,No,3.0
203518,Yes,4.0,Tier 1 City,4.0,15.0,25066.0,Salaried,3.0,No,Manager,Self Enquiry,4,Deluxe,34.0,Unmarried,Desktop,Male,3,No,3.0
203519,No,4.0,Tier 1 City,4.0,17.0,29922.0,Small Business,3.0,No,Senior Manager,Self Enquiry,2,Standard,33.0,Single,Desktop,Male,1,No,1.0
203520,No,5.0,Tier 1 City,4.0,18.0,34710.0,Small Business,3.0,Yes,AVP,Company Invited,3,Super Deluxe,55.0,Married,Desktop,Female,3,No,
203521,No,8.0,Tier 1 City,5.0,7.0,21040.0,Large Business,5.0,No,Executive,Self Enquiry,4,Basic,30.0,Single,Desktop,Male,3,Yes,3.0
203522,No,5.0,Tier 1 City,4.0,35.0,35006.0,Salaried,5.0,Yes,AVP,Self Enquiry,3,Super Deluxe,45.0,Divorced,Desktop,Male,1,No,
203523,No,6.0,Tier 1 City,4.0,13.0,27054.0,Salaried,4.0,No,Senior Manager,Self Enquiry,3,Standard,40.0,Unmarried,Desktop,,3,No,2.0
203524,No,2.0,Tier 3 City,4.0,10.0,35284.0,Salaried,4.0,Yes,AVP,Self Enquiry,3,Super Deluxe,47.0,Divorced,Mobile,Female,4,No,
203525,No,3.0,Tier 1 City,5.0,23.0,27284.0,Salaried,4.0,Yes,Senior Manager,Self Enquiry,4,Standard,36.0,Unmarried,Desktop,,1,No,3.0
203526,No,2.0,Tier 1 City,4.0,27.0,20950.0,Salaried,3.0,Yes,Manager,Self Enquiry,4,Deluxe,24.0,Single,Desktop,Male,4,No,3.0
203527,No,5.0,Tier 1 City,4.0,16.0,20696.0,Salaried,5.0,Yes,Executive,Self Enquiry,3,Basic,41.0,Single,Desktop,Male,1,Yes,2.0
203528,Yes,3.0,Tier 3 City,5.0,7.0,25761.0,Large Business,3.0,Yes,Senior Manager,Self Enquiry,4,Standard,35.0,Divorced,Mobile,Male,1,No,2.0
203529,No,3.0,Tier 1 City,4.0,10.0,22762.0,Salaried,3.0,Yes,Executive,Company Invited,3,Basic,32.0,Unmarried,Desktop,Female,4,Yes,2.0
203530,Yes,3.0,Tier 1 City,6.0,29.0,33089.0,Small Business,3.0,Yes,AVP,Company Invited,3,Super Deluxe,51.0,Single,Desktop,Male,1,No,2.0
203531,Yes,2.0,Tier 3 City,4.0,14.0,20986.0,Large Business,3.0,No,Executive,Self Enquiry,3,Basic,35.0,Married,Mobile,Male,1,No,2.0
203532,No,6.0,Tier 1 City,5.0,9.0,23519.0,Small Business,4.0,Yes,Executive,Self Enquiry,4,Basic,43.0,Married,Desktop,Male,1,No,3.0
203533,No,3.0,Tier 1 City,4.0,20.0,22963.0,Small Business,3.0,No,Manager,Self Enquiry,3,Deluxe,38.0,Married,Desktop,Male,1,No,1.0
203534,No,5.0,Tier 1 City,6.0,15.0,28393.0,Salaried,5.0,No,Manager,Self Enquiry,3,Deluxe,30.0,Married,Desktop,Female,1,No,1.0
203535,No,3.0,Tier 1 City,5.0,32.0,22998.0,Salaried,4.0,No,Manager,Self Enquiry,3,Deluxe,34.0,Unmarried,Desktop,Male,1,No,2.0
203536,No,6.0,Tier 1 City,4.0,35.0,20810.0,Large Business,3.0,Yes,Executive,Self Enquiry,4,Basic,46.0,Married,Desktop,Male,3,No,3.0
203537,Yes,4.0,Tier 1 City,4.0,9.0,28802.0,Salaried,3.0,Yes,Senior Manager,Company Invited,3,Standard,43.0,Married,Desktop,Male,3,No,1.0
203538,No,2.0,Tier 3 City,4.0,16.0,24151.0,Small Business,5.0,Yes,Manager,Self Enquiry,3,Deluxe,41.0,Married,Mobile,Male,3,No,2.0
203539,Yes,3.0,Tier 1 City,4.0,35.0,23885.0,Salaried,3.0,Yes,Manager,Self Enquiry,4,Deluxe,34.0,Married,Desktop,Male,1,No,1.0
203540,Yes,3.0,Tier 2 City,4.0,13.0,35115.0,Small Business,3.0,Yes,AVP,Self Enquiry,3,Super Deluxe,41.0,Single,Mobile,Male,3,No,
203541,No,2.0,Tier 1 City,5.0,28.0,20974.0,Large Business,5.0,No,Executive,Self Enquiry,3,Basic,25.0,Married,Desktop,Male,3,No,1.0
203542,Yes,5.0,Tier 1 City,4.0,15.0,22747.0,Salaried,3.0,Yes,Manager,Company Invited,4,Deluxe,41.0,Married,Desktop,Male,3,No,2.0
203543,No,3.0,Tier 1 City,4.0,7.0,26119.0,Large Business,4.0,Yes,Senior Manager,Self Enquiry,4,Standard,46.0,Married,Desktop,Male,3,No,2.0
203544,No,2.0,Tier 3 City,5.0,35.0,21108.0,Salaried,3.0,Yes,Executive,Self Enquiry,4,Basic,36.0,Married,Mobile,Female,4,No,3.0
203545,No,5.0,Tier 1 City,5.0,12.0,24556.0,Salaried,4.0,Yes,Manager,Self Enquiry,4,Deluxe,33.0,Married,Desktop,Female,3,No,1.0
203546,Yes,5.0,Tier 3 City,4.0,9.0,21322.0,Salaried,3.0,No,Executive,Self Enquiry,4,Basic,37.0,Unmarried,Mobile,Male,3,No,1.0
203547,No,2.0,Tier 3 City,4.0,23.0,25117.0,Salaried,3.0,Yes,Manager,Self Enquiry,4,Deluxe,49.0,Married,Mobile,Female,4,No,1.0
203548,No,8.0,Tier 1 City,2.0,16.0,21129.0,Salaried,3.0,Yes,Executive,Self Enquiry,4,Basic,30.0,Married,Desktop,Male,5,No,1.0
203549,No,4.0,Tier 3 City,4.0,15.0,25070.0,Salaried,5.0,Yes,Manager,Self Enquiry,3,Deluxe,34.0,Married,Mobile,Male,5,No,1.0
203550,No,3.0,Tier 3 City,5.0,7.0,28392.0,Salaried,5.0,Yes,Manager,Self Enquiry,4,Deluxe,31.0,Married,Mobile,Male,4,Yes,2.0
203551,No,5.0,Tier 2 City,4.0,17.0,24755.0,Salaried,3.0,No,Manager,Company Invited,4,Deluxe,39.0,Married,Mobile,Male,3,No,3.0
203552,No,3.0,Tier 1 City,5.0,7.0,21128.0,Small Business,5.0,No,Executive,Self Enquiry,4,Basic,36.0,Single,Desktop,Male,1,No,3.0
203553,No,5.0,Tier 3 City,4.0,36.0,27928.0,Large Business,4.0,No,Senior Manager,Self Enquiry,3,Standard,31.0,Married,Mobile,Male,4,No,2.0
203554,Yes,3.0,Tier 1 City,4.0,9.0,20752.0,Salaried,5.0,Yes,Executive,Self Enquiry,4,Basic,36.0,Married,Desktop,Female,1,Yes,2.0
203555,No,2.0,Tier 1 City,5.0,9.0,28847.0,Large Business,3.0,Yes,Senior Manager,Self Enquiry,4,Standard,54.0,Married,Desktop,Female,5,Yes,3.0
203556,No,6.0,Tier 1 City,4.0,9.0,23533.0,Small Business,4.0,No,Manager,Self Enquiry,3,Deluxe,39.0,Married,Desktop,Male,4,Yes,1.0
203557,No,6.0,Tier 1 City,4.0,7.0,22765.0,Large Business,5.0,Yes,Manager,Company Invited,4,Deluxe,33.0,Married,Desktop,Male,4,No,3.0
203558,No,2.0,Tier 1 City,4.0,22.0,21045.0,Salaried,5.0,Yes,Executive,Self Enquiry,4,Basic,49.0,Married,Desktop,Female,1,No,1.0
203559,No,3.0,Tier 1 City,4.0,14.0,21650.0,Small Business,3.0,No,Executive,Self Enquiry,3,Basic,35.0,Unmarried,Desktop,Male,1,No,2.0
203560,No,3.0,Tier 3 City,5.0,33.0,38264.0,Small Business,3.0,Yes,VP,Self Enquiry,3,King,56.0,Married,Mobile,Male,3,No,2.0
203561,No,2.0,Tier 1 City,4.0,7.0,24162.0,Salaried,3.0,Yes,Manager,Self Enquiry,3,Deluxe,35.0,Married,Desktop,Male,4,No,1.0
203562,No,3.0,Tier 1 City,4.0,10.0,20739.0,Salaried,3.0,Yes,Executive,Self Enquiry,3,Basic,27.0,Married,Desktop,Female,3,No,2.0
203563,No,2.0,Tier 3 City,4.0,21.0,28602.0,Salaried,4.0,Yes,Manager,Self Enquiry,4,Deluxe,39.0,Married,Mobile,Male,5,No,3.0
203564,No,4.0,Tier 3 City,4.0,23.0,22876.0,Salaried,4.0,No,Manager,Self Enquiry,3,Deluxe,39.0,Unmarried,Mobile,Female,1,No,1.0
203565,No,8.0,Tier 3 City,4.0,7.0,25493.0,Salaried,3.0,Yes,Manager,Self Enquiry,4,Deluxe,37.0,Unmarried,Mobile,,1,No,2.0
203566,Yes,3.0,Tier 1 City,4.0,10.0,23401.0,Small Business,5.0,No,Executive,Self Enquiry,3,Basic,30.0,Unmarried,Desktop,Male,3,No,2.0
203567,Yes,5.0,Tier 1 City,4.0,17.0,24820.0,Small Business,3.0,Yes,Manager,Self Enquiry,3,Deluxe,36.0,Unmarried,Desktop,,1,No,1.0
203568,No,4.0,Tier 3 City,2.0,13.0,26915.0,Small Business,3.0,Yes,Senior Manager,Self Enquiry,3,Standard,40.0,Married,Mobile,Male,4,No,2.0
203569,No,3.0,Tier 1 City,4.0,9.0,27531.0,Salaried,3.0,No,Manager,Company Invited,3,Deluxe,30.0,Married,Desktop,Male,3,No,1.0
203570,Yes,,Tier 3 City,4.0,6.0,38009.0,Small Business,3.0,No,VP,Self Enquiry,3,King,51.0,Married,Mobile,Male,5,No,2.0
203571,No,4.0,Tier 1 City,2.0,17.0,20751.0,Large Business,3.0,Yes,Executive,Self Enquiry,3,Basic,24.0,Married,Desktop,Male,1,No,1.0
203572,Yes,5.0,Tier 1 City,2.0,13.0,24240.0,Salaried,5.0,Yes,Manager,Company Invited,4,Deluxe,37.0,Married,Desktop,Male,4,No,2.0
203573,No,2.0,Tier 1 City,5.0,16.0,38291.0,Salaried,3.0,Yes,VP,Self Enquiry,4,King,43.0,Single,Desktop,Male,1,No,2.0
203574,No,3.0,Tier 1 City,2.0,35.0,22085.0,Salaried,3.0,Yes,Manager,Self Enquiry,3,Deluxe,36.0,Married,Desktop,Male,5,No,1.0
203575,No,3.0,Tier 1 City,5.0,17.0,23741.0,Large Business,3.0,Yes,Manager,Company Invited,4,Deluxe,35.0,Married,Desktop,Male,4,No,2.0
203576,No,3.0,Tier 3 City,4.0,21.0,23317.0,Salaried,5.0,No,Manager,Self Enquiry,3,Deluxe,41.0,Married,Mobile,Female,3,No,2.0
203577,No,7.0,Tier 1 City,2.0,34.0,23554.0,Large Business,4.0,Yes,Executive,Self Enquiry,3,Basic,44.0,Married,Desktop,Male,5,No,2.0
203578,No,3.0,Tier 1 City,5.0,14.0,21368.0,Salaried,3.0,Yes,Executive,Self Enquiry,4,Basic,36.0,Married,Desktop,Male,3,No,1.0
203579,No,,Tier 3 City,2.0,7.0,36245.0,Salaried,5.0,Yes,AVP,Self Enquiry,3,Super Deluxe,47.0,Single,Mobile,Male,4,No,2.0
203580,Yes,3.0,Tier 1 City,4.0,31.0,21086.0,Small Business,4.0,No,Executive,Self Enquiry,3,Basic,29.0,Married,Desktop,Male,1,Yes,1.0
203581,Yes,3.0,Tier 1 City,5.0,33.0,21492.0,Salaried,3.0,No,Executive,Company Invited,3,Basic,23.0,Married,Desktop,Female,3,No,1.0
203582,Yes,4.0,Tier 1 City,4.0,27.0,29923.0,Small Business,3.0,Yes,AVP,Company Invited,3,Super Deluxe,51.0,Married,Desktop,Male,4,No,2.0
203583,No,5.0,Tier 1 City,2.0,12.0,21990.0,Salaried,3.0,Yes,Executive,Self Enquiry,3,Basic,33.0,Married,Desktop,Female,5,No,2.0
203584,Yes,,Tier 1 City,4.0,14.0,37727.0,Small Business,3.0,Yes,VP,Self Enquiry,3,King,45.0,Married,Desktop,Female,4,No,2.0
203585,No,3.0,Tier 1 City,5.0,14.0,20819.0,Small Business,4.0,No,Executive,Self Enquiry,3,Basic,31.0,Married,Desktop,Male,5,No,1.0
203586,Yes,3.0,Tier 1 City,6.0,12.0,24447.0,Small Business,5.0,Yes,Manager,Self Enquiry,3,Deluxe,46.0,Unmarried,Desktop,,3,No,1.0
203587,No,3.0,Tier 3 City,5.0,33.0,23063.0,Small Business,5.0,No,Manager,Company Invited,3,Deluxe,46.0,Married,Mobile,Male,3,No,1.0
203588,No,2.0,Tier 3 City,4.0,9.0,24010.0,Salaried,5.0,No,Manager,Company Invited,3,Deluxe,32.0,Unmarried,Mobile,Male,1,No,1.0
203589,Yes,2.0,Tier 1 City,4.0,19.0,23341.0,Salaried,3.0,No,Manager,Self Enquiry,4,Deluxe,37.0,Married,Desktop,Female,1,No,3.0
203590,No,3.0,Tier 1 City,2.0,17.0,23402.0,Salaried,3.0,Yes,Manager,Company Invited,3,Deluxe,35.0,Married,Desktop,Male,4,No,1.0
203591,No,3.0,Tier 1 City,4.0,32.0,21889.0,Salaried,5.0,No,Executive,Self Enquiry,3,Basic,50.0,Married,Desktop,Female,3,No,1.0
203592,No,4.0,Tier 1 City,4.0,17.0,24055.0,Small Business,5.0,Yes,Manager,Self Enquiry,4,Deluxe,40.0,Married,Desktop,Male,5,No,3.0
203593,No,3.0,Tier 1 City,5.0,26.0,22744.0,Salaried,5.0,No,Executive,Self Enquiry,4,Basic,28.0,Married,Desktop,Male,1,No,1.0
203594,No,3.0,Tier 1 City,2.0,25.0,23886.0,Salaried,5.0,No,Manager,Self Enquiry,3,Deluxe,36.0,Married,Desktop,Male,3,No,2.0
203595,No,2.0,Tier 1 City,6.0,34.0,23886.0,Small Business,5.0,Yes,Manager,Self Enquiry,3,Deluxe,29.0,Married,Desktop,Female,4,No,1.0
203596,No,3.0,Tier 1 City,4.0,12.0,21795.0,Small Business,3.0,Yes,Executive,Self Enquiry,4,Basic,22.0,Unmarried,Desktop,Male,1,No,2.0
203597,Yes,3.0,Tier 3 City,4.0,10.0,20247.0,Small Business,3.0,No,Executive,Company Invited,4,Basic,19.0,Single,Mobile,Female,5,Yes,2.0
203598,No,5.0,Tier 2 City,4.0,33.0,38336.0,Salaried,,Yes,VP,Self Enquiry,4,King,48.0,Married,Mobile,Female,4,No,2.0
203599,No,2.0,Tier 1 City,5.0,10.0,21747.0,Small Business,3.0,No,Manager,Self Enquiry,4,Deluxe,40.0,Married,Desktop,Male,4,No,3.0
203600,No,3.0,Tier 1 City,5.0,22.0,29113.0,Salaried,3.0,Yes,Senior Manager,Self Enquiry,4,Standard,41.0,Married,Desktop,Female,1,No,2.0
203601,No,3.0,Tier 1 City,4.0,15.0,22826.0,Salaried,3.0,Yes,Manager,Company Invited,3,Deluxe,36.0,Married,Desktop,Female,5,No,2.0
203602,No,5.0,Tier 1 City,4.0,26.0,24446.0,Salaried,3.0,No,Manager,Self Enquiry,3,Deluxe,38.0,Married,Desktop,Male,1,No,1.0
203603,No,2.0,Tier 1 City,4.0,11.0,23720.0,Small Business,3.0,Yes,Manager,Company Invited,3,Deluxe,40.0,Unmarried,Desktop,,3,No,1.0
203604,No,3.0,Tier 1 City,5.0,9.0,24448.0,Salaried,3.0,Yes,Manager,Self Enquiry,3,Deluxe,46.0,Married,Desktop,Female,4,No,2.0
203605,Yes,5.0,Tier 1 City,5.0,9.0,26434.0,Small Business,3.0,Yes,Senior Manager,Self Enquiry,3,Standard,39.0,Married,Desktop,Female,5,No,2.0
203606,No,2.0,Tier 3 City,5.0,17.0,28984.0,Small Business,5.0,Yes,Senior Manager,Self Enquiry,3,Standard,36.0,Married,Mobile,Male,5,Yes,2.0
203607,No,3.0,Tier 1 City,4.0,17.0,22614.0,Small Business,4.0,Yes,Executive,Self Enquiry,4,Basic,38.0,Married,Desktop,Female,1,No,1.0
203608,Yes,8.0,Tier 1 City,4.0,23.0,26623.0,Salaried,3.0,Yes,Senior Manager,Self Enquiry,3,Standard,41.0,Unmarried,Desktop,,4,No,1.0
203609,Yes,6.0,Tier 2 City,4.0,7.0,24421.0,Salaried,3.0,Yes,Manager,Company Invited,3,Deluxe,45.0,Married,Mobile,Male,5,No,2.0
203610,No,4.0,Tier 1 City,5.0,11.0,33880.0,Small Business,3.0,Yes,AVP,Company Invited,3,Super Deluxe,49.0,Married,Desktop,Male,5,No,2.0
203611,Yes,8.0,Tier 3 City,6.0,22.0,24118.0,Small Business,3.0,Yes,Manager,Self Enquiry,3,Deluxe,36.0,Married,Mobile,Male,1,Yes,2.0
203612,Yes,3.0,Tier 1 City,4.0,9.0,22438.0,Large Business,3.0,Yes,Executive,Company Invited,3,Basic,25.0,Unmarried,Desktop,Female,3,No,2.0
203613,No,2.0,Tier 1 City,2.0,15.0,22195.0,Small Business,3.0,No,Executive,Self Enquiry,3,Basic,28.0,Married,Desktop,Female,4,No,1.0
203614,No,4.0,Tier 1 City,4.0,9.0,21258.0,Small Business,3.0,No,Executive,Company Invited,3,Basic,28.0,Single,Desktop,Male,3,No,2.0
203615,Yes,5.0,Tier 1 City,4.0,14.0,20844.0,Salaried,5.0,No,Executive,Self Enquiry,4,Basic,41.0,Single,Desktop,Male,3,Yes,2.0
203616,No,2.0,Tier 3 City,5.0,17.0,24547.0,Small Business,3.0,Yes,Manager,Self Enquiry,3,Deluxe,30.0,Unmarried,Mobile,Male,4,No,1.0
203617,No,6.0,Tier 1 City,4.0,12.0,26686.0,Salaried,5.0,Yes,Senior Manager,Self Enquiry,3,Standard,37.0,Married,Desktop,Female,4,No,2.0
203618,No,3.0,Tier 1 City,2.0,9.0,23884.0,Salaried,3.0,No,Manager,Company Invited,4,Deluxe,26.0,Married,Desktop,Male,1,No,2.0
203619,No,6.0,Tier 1 City,4.0,19.0,23973.0,Small Business,4.0,Yes,Manager,Self Enquiry,4,Deluxe,40.0,Married,Desktop,Male,3,No,2.0
203620,No,5.0,Tier 1 City,4.0,29.0,35091.0,Salaried,4.0,No,AVP,Self Enquiry,4,Super Deluxe,50.0,Married,Desktop,Female,4,No,
203621,No,7.0,Tier 1 City,5.0,24.0,31947.0,Salaried,5.0,Yes,Senior Manager,Self Enquiry,3,Standard,51.0,Married,Desktop,Female,3,No,1.0
203622,No,3.0,Tier 3 City,4.0,9.0,21461.0,Small Business,3.0,No,Executive,Self Enquiry,3,Basic,21.0,Unmarried,Mobile,Female,4,No,1.0
203623,No,3.0,Tier 1 City,4.0,10.0,24111.0,Salaried,4.0,Yes,Manager,Self Enquiry,4,Deluxe,35.0,Married,Desktop,Female,5,No,3.0
203624,No,4.0,Tier 1 City,4.0,14.0,20691.0,Salaried,4.0,No,Executive,Self Enquiry,4,Basic,37.0,Single,Desktop,Male,1,No,3.0
203625,Yes,4.0,Tier 1 City,5.0,13.0,32644.0,Salaried,3.0,Yes,AVP,Self Enquiry,3,Super Deluxe,50.0,Married,Desktop,Female,5,No,1.0
203626,No,2.0,Tier 1 City,5.0,7.0,23052.0,Small Business,3.0,Yes,Manager,Company Invited,3,Deluxe,37.0,Married,Desktop,Female,5,No,2.0
203627,No,8.0,Tier 1 City,2.0,10.0,25520.0,Salaried,5.0,Yes,Manager,Self Enquiry,4,Deluxe,37.0,Married,Desktop,Male,1,No,3.0
203628,No,,Tier 1 City,4.0,29.0,36104.0,Small Business,3.0,Yes,AVP,Self Enquiry,4,Super Deluxe,55.0,Married,Desktop,Female,1,No,2.0
203629,No,,Tier 1 City,5.0,22.0,36281.0,Salaried,3.0,Yes,AVP,Self Enquiry,4,Super Deluxe,44.0,Married,Desktop,Male,3,No,2.0
203630,Yes,5.0,Tier 3 City,4.0,19.0,23259.0,Salaried,3.0,Yes,Manager,Company Invited,3,Deluxe,36.0,Unmarried,Mobile,Male,3,Yes,1.0
203631,No,2.0,Tier 1 City,4.0,7.0,23413.0,Salaried,3.0,Yes,Manager,Company Invited,3,Deluxe,39.0,Married,Desktop,Male,5,No,1.0
203632,Yes,3.0,Tier 3 City,5.0,12.0,22865.0,Small Business,4.0,No,Manager,Self Enquiry,3,Deluxe,30.0,Married,Mobile,Male,5,No,1.0
203633,No,3.0,Tier 3 City,4.0,9.0,24183.0,Small Business,3.0,Yes,Manager,Self Enquiry,4,Deluxe,34.0,Married,Mobile,Male,3,No,2.0
203634,No,2.0,Tier 1 City,4.0,9.0,24148.0,Small Business,4.0,No,Manager,Self Enquiry,3,Deluxe,33.0,Married,Desktop,Male,4,No,2.0
203635,No,3.0,Tier 3 City,4.0,12.0,24154.0,Salaried,3.0,No,Manager,Self Enquiry,4,Deluxe,32.0,Married,Mobile,Female,1,No,3.0
203636,Yes,6.0,Tier 1 City,4.0,23.0,21265.0,Small Business,5.0,Yes,Executive,Self Enquiry,4,Basic,50.0,Married,Desktop,Female,1,No,2.0
203637,No,3.0,Tier 1 City,5.0,9.0,21118.0,Small Business,4.0,Yes,Executive,Company Invited,3,Basic,39.0,Single,Desktop,Female,1,No,1.0
203638,No,8.0,Tier 3 City,2.0,9.0,34650.0,Salaried,4.0,No,AVP,Self Enquiry,3,Super Deluxe,48.0,Married,Mobile,Female,1,No,
203639,No,6.0,Tier 1 City,4.0,7.0,34057.0,Salaried,3.0,Yes,AVP,Self Enquiry,3,Super Deluxe,50.0,Single,Desktop,Male,3,No,1.0
203640,Yes,5.0,Tier 3 City,4.0,30.0,25760.0,Salaried,3.0,No,Senior Manager,Self Enquiry,4,Standard,42.0,Unmarried,Mobile,Male,3,No,3.0
203641,No,3.0,Tier 3 City,4.0,16.0,21406.0,Salaried,5.0,No,Executive,Self Enquiry,3,Basic,21.0,Unmarried,Mobile,Male,1,No,2.0
203642,Yes,3.0,Tier 3 City,4.0,23.0,24046.0,Salaried,3.0,No,Manager,Company Invited,3,Deluxe,34.0,Married,Mobile,Female,1,No,1.0
203643,No,8.0,Tier 1 City,4.0,33.0,24025.0,Salaried,3.0,Yes,Manager,Self Enquiry,4,Deluxe,37.0,Married,Desktop,Male,3,No,1.0
203644,Yes,6.0,Tier 2 City,4.0,7.0,21873.0,Salaried,3.0,Yes,Executive,Self Enquiry,3,Basic,45.0,Married,Mobile,Female,3,No,1.0
203645,Yes,3.0,Tier 1 City,5.0,15.0,22667.0,Small Business,3.0,Yes,Executive,Self Enquiry,4,Basic,24.0,Unmarried,Desktop,Male,4,Yes,3.0
203646,No,2.0,Tier 1 City,4.0,11.0,21984.0,Small Business,3.0,No,Executive,Self Enquiry,3,Basic,39.0,Married,Desktop,Female,5,No,1.0
203647,No,5.0,Tier 1 City,2.0,31.0,25683.0,Small Business,3.0,No,Senior Manager,Self Enquiry,3,Standard,54.0,Married,Desktop,Male,3,No,2.0
203648,Yes,4.0,Tier 3 City,4.0,14.0,21333.0,Small Business,3.0,Yes,Executive,Company Invited,4,Basic,49.0,Married,Mobile,Female,4,Yes,2.0
203649,No,3.0,Tier 1 City,4.0,9.0,20071.0,Salaried,4.0,Yes,Executive,Self Enquiry,4,Basic,33.0,Single,Desktop,Male,3,Yes,2.0
203650,No,3.0,Tier 1 City,4.0,14.0,21248.0,Small Business,3.0,Yes,Executive,Company Invited,4,Basic,27.0,Single,Desktop,Male,4,No,3.0
203651,No,7.0,Tier 1 City,5.0,29.0,22215.0,Large Business,4.0,Yes,Executive,Self Enquiry,4,Basic,56.0,Married,Desktop,Male,1,No,2.0
203652,No,3.0,Tier 1 City,5.0,12.0,22664.0,Small Business,3.0,Yes,Manager,Self Enquiry,3,Deluxe,35.0,Married,Desktop,Male,4,No,2.0
203653,No,5.0,Tier 1 City,6.0,7.0,29561.0,Small Business,3.0,No,Senior Manager,Self Enquiry,4,Standard,61.0,Married,Desktop,Male,5,No,1.0
203654,No,3.0,Tier 1 City,2.0,28.0,20706.0,Small Business,4.0,Yes,Executive,Self Enquiry,4,Basic,34.0,Married,Desktop,Male,1,No,2.0
203655,No,3.0,Tier 3 City,6.0,7.0,28203.0,Small Business,3.0,No,Manager,Company Invited,3,Deluxe,38.0,Married,Mobile,Male,1,No,2.0
203656,No,3.0,Tier 1 City,5.0,26.0,21607.0,Salaried,3.0,Yes,Executive,Self Enquiry,3,Basic,35.0,Married,Desktop,Female,4,No,2.0
203657,Yes,3.0,Tier 3 City,4.0,14.0,20953.0,Salaried,3.0,Yes,Executive,Self Enquiry,3,Basic,24.0,Married,Mobile,Male,1,Yes,1.0
203658,Yes,3.0,Tier 1 City,2.0,9.0,26557.0,Salaried,3.0,Yes,Senior Manager,Self Enquiry,4,Standard,45.0,Married,Desktop,Female,4,No,1.0
203659,Yes,2.0,Tier 1 City,5.0,9.0,23608.0,Small Business,3.0,Yes,Executive,Company Invited,4,Basic,36.0,Unmarried,Desktop,Male,3,No,1.0
